省份, 城市, 商圈, 具体位置, 服务
湖南省,怀化市,胜利门,沅陵县辰州中路北京公馆2栋1层,"Wi-Fi,点唱机,店内参观"
贵州省,贵阳市,观山湖印象城,北京西路与金阳南路交界处西南角,"Wi-Fi,点唱机"
江苏省,宿迁市,南京肯德基有限公司沭阳万达,北京南路（原新城路22号）万达广场一层1030号商铺,"24小时,Wi-Fi,点唱机"
北京市,北京市,北京南站九,丰台区北京南站高架层东南角,
贵州省,贵阳市,贵阳数博万达,北京西路66号万达广场1031号商铺,"Wi-Fi,点唱机"
贵州省,贵阳市,贵阳数博万达,北京西路66号万达广场1031号商铺,"Wi-Fi,点唱机"
安徽省,铜陵市,皖江环球港,北京西路与政府北路交叉口北斗星城2期1-3#栋一层,Wi-Fi
青海省,西宁市,西宁长江路餐厅,北京华联华联购物中心一楼肯德基,Wi-Fi
安徽省,铜陵市,皖江环球港,北京西路与政府北路交叉口北斗星城2期1-3#栋一层,Wi-Fi
青海省,西宁市,西宁长江路餐厅,北京华联华联购物中心一楼肯德基,Wi-Fi
辽宁省,沈阳市,辽中服务区外卖点(北京方向）,辽中县京哈高速公路沿线辽中服务区北侧一层（北京方向）,Wi-Fi
辽宁省,沈阳市,辽中服务区外卖点(北京方向）,辽中县京哈高速公路沿线辽中服务区北侧一层（北京方向）,Wi-Fi
北京市,北京市,北京朝阳站,北京朝阳站内二层高架夹层G2-9-1,精选店
北京市,北京市,北京朝阳站,北京朝阳站内二层高架夹层G2-9-1,精选店
宁夏,银川市,新百CCPARK,回族自治区北京中路192号CCpark店一层1D23铺,"Wi-Fi,店内参观"
宁夏,银川市,新百CCPARK,回族自治区北京中路192号CCpark店一层1D23铺,"Wi-Fi,店内参观"
北京市,北京市,红军营,来广营北京龙湖蓝海引擎产业园一层【L1-007】,"Wi-Fi,店内参观,手机点餐"
北京市,北京市,红军营,来广营北京龙湖蓝海引擎产业园一层【L1-007】,"Wi-Fi,店内参观,手机点餐"
北京市,北京市,大兴国际机场六号,北京大兴国际机场航站楼S-BL02-007、008（大兴机场内）,Wi-Fi
北京市,北京市,大兴国际机场六号,北京大兴国际机场航站楼S-BL02-007、008（大兴机场内）,Wi-Fi
湖北省,十堰市,十堰环球港,北京路十堰环球港1B层A08,"Wi-Fi,点唱机,店内参观,手机点餐"
湖北省,十堰市,十堰环球港,北京路十堰环球港1B层A08,"Wi-Fi,点唱机,店内参观,手机点餐"
湖北省,十堰市,十堰环球港,北京路十堰环球港1B层A08,"Wi-Fi,点唱机,店内参观,手机点餐"
湖北省,十堰市,十堰环球港,北京路十堰环球港1B层A08,"Wi-Fi,点唱机,店内参观,手机点餐"
北京市,北京市,金安桥中海,"02商铺阜石路与北辛安路交汇处东南角的北京金安中海环宇荟地上一层的L101,L1","24小时,Wi-Fi,店内参观"
北京市,北京市,金安桥中海,"02商铺阜石路与北辛安路交汇处东南角的北京金安中海环宇荟地上一层的L101,L1","24小时,Wi-Fi,店内参观"
宁夏,银川市,银川兴庆吾悦,回族自治区北京东路新城吾悦广场【1002、1003】号商铺,"Wi-Fi,店内参观"
湖北省,荆州市,荆州人信汇,北京中路239号人信汇一层123号商铺,"24小时,点唱机,手机点餐"
湖北省,荆州市,荆州人信汇,北京中路239号人信汇一层123号商铺,"24小时,点唱机,手机点餐"
云南省,红河哈尼族彝族自治州,锦隆财富中心,天马路与北京路交叉锦隆财富中心一层,"Wi-Fi,点唱机,手机点餐"
西藏自治区,拉萨市,功德林天街,北京中路11号功德林天街1楼,手机点餐
云南省,红河哈尼族彝族自治州,锦隆财富中心,天马路与北京路交叉锦隆财富中心一层,"Wi-Fi,点唱机,手机点餐"
北京市,北京市,青年北路,平房镇姚家园路与青年北路交叉口西北京姚家园万象汇B110号商铺,手机点餐
西藏自治区,拉萨市,功德林天街,北京中路11号功德林天街1楼,手机点餐
西藏自治区,拉萨市,西郊百益,城西区北京中路以南百益超市一层（北京中路46号）,手机点餐
西藏自治区,拉萨市,西郊百益,城西区北京中路以南百益超市一层（北京中路46号）,手机点餐
北京市,北京市,博兴七路,北京经济技术开发区鹿海园四里9号楼106室,"Wi-Fi,店内参观"
北京市,北京市,青年北路,平房镇姚家园路与青年北路交叉口西北京姚家园万象汇B110号商铺,手机点餐
北京市,北京市,博兴七路,北京经济技术开发区鹿海园四里9号楼106室,"Wi-Fi,店内参观"
北京市,北京市,广华新城,大郊亭地区的广华新城居住区内的616地块、617地块的（广华新城一期项目）北京广华里一期616B-L106号房屋,手机点餐
北京市,北京市,广华新城,大郊亭地区的广华新城居住区内的616地块、617地块的（广华新城一期项目）北京广华里一期616B-L106号房屋,手机点餐
北京市,北京市,北京肯德基有限公司京周路DT,周口店镇周口村村西商业项目一层102平方米、二层160平方米,手机点餐
北京市,北京市,北京肯德基有限公司京周路DT,周口店镇周口村村西商业项目一层102平方米、二层160平方米,手机点餐
黑龙江省,齐齐哈尔市,百胜餐饮(沈阳)有限公司壹号院,北京壹号院10号商服1层,手机点餐
北京市,北京市,北京肯德基有限公司古城邮局,石景山路52号古城邮局一层,手机点餐
北京市,北京市,北京肯德基有限公司古城邮局,石景山路52号古城邮局一层,手机点餐
北京市,北京市,北京肯德基有限公司长阳五和万科,长兴街10号院4号楼1层102,24小时
黑龙江省,齐齐哈尔市,百胜餐饮(沈阳)有限公司壹号院,北京壹号院10号商服1层,手机点餐
北京市,北京市,北京肯德基有限公司苏望路DT,郎府大街18号院3号楼1层102室,手机点餐
北京市,北京市,北京肯德基有限公司五里坨,五里坨路2号,"24小时,手机点餐"
北京市,北京市,北京肯德基有限公司京福路,青云店镇大东新村商业46-4号1层,手机点餐
北京市,北京市,北京肯德基有限公司芳菲路,芳菲路60号院2号楼1层128、130号,"24小时,手机点餐"
北京市,北京市,北京肯德基有限公司兴贸北街,兴贸二区28号楼1层04号商铺,"店内参观,手机点餐"
北京市,北京市,北京肯德基有限公司马坡中建,乾安路鲲熙里项目1层,手机点餐
北京市,北京市,北京肯德基有限公司京通新城,管庄京通苑30#楼京通PLUS365项目一层,"24小时,店内参观,手机点餐"
北京市,北京市,北京肯德基有限公司中心北路,于家务西里31号楼-1至1层108室,手机点餐
北京市,北京市,北京肯德基有限公司永乐大街,永乐大街37号-4号,手机点餐
北京市,北京市,北京肯德基有限公司永乐大街,永乐大街37号-4号,手机点餐
北京市,北京市,北京肯德基有限公司枣园路,枣园路26号院1号楼1-11,手机点餐
北京市,北京市,北京肯德基有限公司北花园中路,北花园中路 1 号院 9 号楼 1 层 105-2/105-3 /105-4,"24小时,手机点餐"
北京市,北京市,北京肯德基有限公司青春路,青春路25号,手机点餐
北京市,北京市,北京肯德基有限公司金地未未来,军营街16号院2号楼101、102,手机点餐
北京市,北京市,北京肯德基有限公司槐房西路,西红门南一街206号院22号楼1至2层104、105,"24小时,手机点餐"
北京市,北京市,北京肯德基有限公司豆各庄,天达路2号院1层,手机点餐
北京市,北京市,北京肯德基有限公司怀柔庙城,庙城293号院3号楼1至2层114,手机点餐
北京市,北京市,北京肯德基有限公司京北大世界,府前街14号,"24小时,点唱机,店内参观,手机点餐"
北京市,北京市,北京肯德基有限公司京开西路DT,纪家庙8号21号楼（天丰大厦）一层,手机点餐
北京市,北京市,北京肯德基有限公司马连洼北路,马连洼北路8号B座105室,手机点餐
北京市,北京市,北京肯德基有限公司吕营大街,十八里店乡吕家营村餐饮街东侧由北向南第六间一、二层,手机点餐
北京市,北京市,北京肯德基有限公司京开西路DT,纪家庙8号21号楼（天丰大厦）一层,手机点餐
北京市,北京市,北京肯德基有限公司翠湖万科,铃兰路8号院3号楼1层101,"店内参观,手机点餐"
北京市,北京市,北京肯德基有限公司金地未未来,军营街16号院2号楼101、102,手机点餐
北京市,北京市,北京肯德基有限公司长沟,长沟镇西长沟村门牌号001一层,手机点餐
北京市,北京市,北京肯德基有限公司青春路,青春路25号,手机点餐
北京市,北京市,北京肯德基有限公司豆各庄,天达路2号院1层,手机点餐
北京市,北京市,北京肯德基有限公司怀柔庙城,庙城293号院3号楼1至2层114,手机点餐
北京市,北京市,北京肯德基有限公司京北大世界,府前街14号,"24小时,点唱机,店内参观,手机点餐"
北京市,北京市,北京师范大学,新街口外大街19号学五食堂,手机点餐
北京市,北京市,北京肯德基有限公司北花园中路,北花园中路 1 号院 9 号楼 1 层 105-2/105-3 /105-4,"24小时,手机点餐"
北京市,北京市,北京师范大学,新街口外大街19号学五食堂,手机点餐
北京市,北京市,北京肯德基有限公司长沟,长沟镇西长沟村门牌号001一层,手机点餐
北京市,北京市,北京肯德基有限公司艾迪城,安宁街7号院9号楼1层101-5号,手机点餐
北京市,北京市,北京肯德基有限公司翠湖万科,铃兰路8号院3号楼1层101,"店内参观,手机点餐"
北京市,北京市,北京肯德基有限公司怀柔桥梓,桥梓镇八龙桥雅苑2号楼1至4层2-4,手机点餐
北京市,北京市,北京肯德基有限公司马连洼北路,马连洼北路8号B座105室,手机点餐
北京市,北京市,北京肯德基有限公司吕营大街,十八里店乡吕家营村餐饮街东侧由北向南第六间一、二层,手机点餐
北京市,北京市,北京肯德基有限公司怀柔桥梓,桥梓镇八龙桥雅苑2号楼1至4层2-4,手机点餐
北京市,北京市,北京肯德基有限公司温阳路,北清路160号北分厂家属区50栋1层1-103,"店内参观,手机点餐"
北京市,北京市,北京肯德基有限公司怀柔科学城,雁栖经济开发区雁栖大街53号2幢1至2层01-102至02-201铺位,手机点餐
北京市,北京市,北京肯德基有限公司奥体北路,安定路5号院20号楼地下一层[B1-12]号,手机点餐
北京市,北京市,北京肯德基有限公司槐房西路,西红门南一街206号院22号楼1至2层104、105,"24小时,手机点餐"
北京市,北京市,北京肯德基有限公司枣园路,枣园路26号院1号楼1-11,手机点餐
北京市,北京市,北京肯德基有限公司运河湾,潞通大街191号1层01-02,手机点餐
北京市,北京市,北京肯德基有限公司运河湾,潞通大街191号1层01-02,手机点餐
北京市,北京市,北京肯德基有限公司艾迪城,安宁街7号院9号楼1层101-5号,手机点餐
北京市,北京市,北京肯德基有限公司怀柔科学城,雁栖经济开发区雁栖大街53号2幢1至2层01-102至02-201铺位,手机点餐
北京市,北京市,北京肯德基有限公司温阳路,北清路160号北分厂家属区50栋1层1-103,"店内参观,手机点餐"
北京市,北京市,北京肯德基有限公司奥体北路,安定路5号院20号楼地下一层[B1-12]号,手机点餐
北京市,北京市,北京肯德基有限公司上庄,上庄镇大街商业楼一层北103,手机点餐
北京市,北京市,北京肯德基有限公司新建村,温榆河西路新建村20号,"店内参观,手机点餐"
北京市,北京市,北京肯德基有限公司北京站精选5加盟,北京站内二层北京站第四候车室门口外侧区域,
北京市,北京市,北京肯德基有限公司房山二,城关街道城关南路6号16号1层103,"高铁店,手机点餐"
北京市,北京市,北京肯德基有限公司北京站精选加盟,北京站（北京火车站候车大厅西侧一层原商务中心）,
北京市,北京市,北京肯德基有限公司富力惠兰美居,潞苑北里35号楼105及106室,手机点餐
北京市,北京市,北京站精选5,北京站内二层北京站第四候车室门口外侧区域,"精选店,手机点餐"
北京市,北京市,北京南站十一,北京南站到达层西侧第7出站口旁,24小时
北京市,北京市,北京肯德基有限公司首开回龙街,龙锦三街甲42号院1号楼一层1001,手机点餐
北京市,北京市,北京肯德基有限公司南站十一 加盟,北京南站到达层西侧第7出站口旁,高铁店
北京市,北京市,北京肯德基有限公司太平街,太平街甲 6 号 1 层 112-05,
北京市,北京市,北京肯德基有限公司双河南巷DT,黄村镇双河南巷1号1至4层1层,手机点餐
北京市,北京市,北京南站十,北京南站高架层B岛北二层G2B01及一层,手机点餐
北京市,北京市,北京肯德基有限公司唐家岭,西北旺镇唐家岭新城6号商业楼一层109、二层209,手机点餐
北京市,北京市,北京肯德基有限公司何各庄西街,何各庄西街2号院12号地上一层103、104、105铺位,手机点餐
北京市,北京市,北京肯德基有限公司大兴机场二,大兴国际机场国际抵港区域,"24小时,高铁店"
北京市,北京市,北京肯德基有限公司延庆永宁镇,永宁镇城门口红灯西北角北关村商业街A区1号,手机点餐
北京市,北京市,北京肯德基有限公司北京南站二加盟,北京南站（北京南站候车大厅地下一层快速进站口1）,24小时
北京市,北京市,北京肯德基有限公司渠头,永济西里四区14号楼1层110号,手机点餐
北京市,北京市,北京肯德基有限公司聚乐汇,燕保双桥家园5-119、5-127、5-128,手机点餐
北京市,北京市,北京肯德基有限公司青塔西路,大成南里二区3号楼A座一层02底商,手机点餐
